3.500000	2.014734	2.626112
3.500000	2.007135	2.627252
3.500000	2.000971	2.628203
3.500000	1.996113	2.628969
3.500000	1.992424	2.629560
3.500000	1.989756	2.629993
3.500000	1.987954	2.630288
3.500000	1.986853	2.630470
3.500000	1.986285	2.630563
3.500000	1.986075	2.630598
3.500000	1.986045	2.630603
3.500000	1.984990	2.629484
3.500000	1.977746	2.621783
3.500000	1.958828	2.601601
3.500000	1.924131	2.564368
3.500000	1.871485	2.507380
3.500000	1.800959	2.430099
3.500000	1.714862	2.334183
3.500000	1.617441	2.223229
3.500000	1.514352	2.102297
3.500000	1.412016	1.977304
3.500000	1.316947	1.854384
3.500000	1.235146	1.739297
3.500000	1.171580	1.636927
3.500000	1.129786	1.550911
3.500000	1.111604	1.483392
3.500000	1.117043	1.434904
3.500000	1.144292	1.404366
3.500000	1.189860	1.389189
3.500000	1.248860	1.385487
3.500000	1.315410	1.388392
3.500000	1.384989	1.394315
3.500000	1.460272	1.406746
3.500000	1.545157	1.430467
3.500000	1.642497	1.469289
3.500000	1.753832	1.525740
3.500000	1.879253	1.600845
3.500000	2.017384	1.694023
3.500000	2.165478	1.803086
3.500000	2.319602	1.924354
3.500000	2.474912	2.052904
3.500000	2.626003	2.182936
3.500000	2.767338	2.308276
3.500000	2.893742	2.422972
3.500000	3.000943	2.521938
3.500000	3.086103	2.601572
3.500000	3.148260	2.660238
3.500000	3.188574	2.698540
3.500000	3.210320	2.719291
3.500000	3.218592	2.727206
3.500000	3.219793	2.728357
3.500000	3.219748	2.728346
3.500000	3.219439	2.728269
3.500000	3.218601	2.728061
3.500000	3.216980	2.727659
3.500000	3.214327	2.727003
3.500000	3.210408	2.726037
3.500000	3.205004	2.724709
3.500000	3.197913	2.722977
3.500000	3.188956	2.720803
3.500000	3.177976	2.718162
3.500000	3.164843	2.715036
3.500000	3.149454	2.711420
3.500000	3.131737	2.707320
3.500000	3.111650	2.702753
3.500000	3.089182	2.697749
3.500000	3.064352	2.692349
3.500000	3.037215	2.686605
3.500000	3.007850	2.680576
3.500000	2.976371	2.674334
3.500000	2.942916	2.667953
3.500000	2.907648	2.661515
3.500000	2.870755	2.655104
3.500000	2.832443	2.648804
3.500000	2.792933	2.642698
3.500000	2.752462	2.636866
3.500000	2.711275	2.631382
3.500000	2.669621	2.626312
3.500000	2.627753	2.621714
3.500000	2.585922	2.617635
3.500000	2.544373	2.614111
3.500000	2.503342	2.611165
3.500000	2.463057	2.608808
3.500000	2.423727	2.607039
3.500000	2.385550	2.605843
3.500000	2.348703	2.605196
3.500000	2.313343	2.605061
3.500000	2.279610	2.605395
3.500000	2.247619	2.606145
3.500000	2.217467	2.607254
3.500000	2.189229	2.608659
3.500000	2.162958	2.610297
3.500000	2.138689	2.612103
3.500000	2.116435	2.614015
3.500000	2.096195	2.615974
3.500000	2.077945	2.617926
3.500000	2.061650	2.619820
3.500000	2.047255	2.621616
3.500000	2.034694	2.623280
3.500000	2.023885	2.624784
