3.500000	3.784324	4.300309
3.500000	3.784347	4.300302
3.500000	3.784507	4.300256
3.500000	3.784938	4.300132
3.500000	3.785775	4.299892
3.500000	3.787146	4.299501
3.500000	3.789177	4.298927
3.500000	3.791991	4.298143
3.500000	3.795703	4.297128
3.500000	3.800426	4.295868
3.500000	3.806267	4.294357
3.500000	3.813329	4.292599
3.500000	3.821707	4.290608
3.500000	3.831493	4.288407
3.500000	3.842772	4.286032
3.500000	3.855619	4.283529
3.500000	3.870103	4.280952
3.500000	3.886284	4.278367
3.500000	3.904207	4.275844
3.500000	3.923908	4.273463
3.500000	3.945407	4.271304
3.500000	3.968706	4.269454
3.500000	3.993792	4.267994
3.500000	4.020632	4.267007
3.500000	4.049171	4.266567
3.500000	4.079336	4.266744
3.500000	4.111028	4.267596
3.500000	4.144130	4.269170
3.500000	4.178501	4.271501
3.500000	4.213981	4.274607
3.500000	4.250389	4.278493
3.500000	4.287529	4.283146
3.500000	4.325186	4.288537
3.500000	4.363136	4.294622
3.500000	4.401144	4.301342
3.500000	4.438967	4.308623
3.500000	4.476361	4.316380
3.500000	4.513082	4.324516
3.500000	4.548894	4.332928
3.500000	4.583564	4.341505
3.500000	4.616877	4.350137
3.500000	4.648631	4.358710
3.500000	4.678645	4.367116
3.500000	4.706762	4.375250
3.500000	4.732850	4.383017
3.500000	4.756805	4.390333
3.500000	4.778554	4.397124
3.500000	4.798056	4.403333
3.500000	4.815303	4.408916
3.500000	4.830318	4.413847
3.500000	4.843158	4.418115
3.500000	4.853911	4.421725
3.500000	4.862696	4.424698
3.500000	4.869659	4.427070
3.500000	4.874970	4.428889
3.500000	4.878823	4.430213
3.500000	4.881433	4.431113
3.500000	4.883029	4.431663
3.500000	4.883853	4.431948
3.500000	4.884158	4.432054
3.500000	4.884202	4.432069
3.500000	4.882472	4.430488
3.500000	4.870585	4.419635
3.500000	4.839581	4.391329
3.500000	4.782953	4.339625
3.500000	4.697589	4.261665
3.500000	4.583963	4.157939
3.500000	4.445568	4.031882
3.500000	4.287920	3.889060
3.500000	4.117547	3.736268
3.500000	3.941188	3.580717
3.500000	3.765241	3.429374
3.500000	3.595387	3.288450
3.500000	3.436328	3.163008
3.500000	3.291594	3.056676
3.500000	3.163386	2.971468
3.500000	3.052477	2.907692
3.500000	2.958161	2.863958
3.500000	2.878278	2.837289
3.500000	2.809347	2.823332
3.500000	2.746820	2.816691
3.500000	2.687541	2.813438
3.500000	2.636329	2.817604
3.500000	2.599537	2.834664
3.500000	2.582505	2.869026
3.500000	2.589179	2.923702
3.500000	2.621843	3.000097
3.500000	2.680961	3.097904
3.500000	2.765135	3.215098
3.500000	2.871146	3.348033
3.500000	2.994104	3.491630
3.500000	3.127684	3.639680
3.500000	3.264485	3.785257
3.500000	3.396542	3.921261
3.500000	3.516037	4.041089
3.500000	3.616242	4.139441
3.500000	3.692607	4.213162
3.500000	3.743742	4.261943
3.500000	3.771908	4.288606
3.500000	3.782744	4.298822
