269.999999	210.221006	268.278905	269.999999	228.296892	270.937274	269.999999	236.764864	311.808036	269.999999	252.647370	314.870983	
269.999999	210.107024	268.308560	269.999999	228.296227	270.936988	269.999999	236.765207	311.807864	269.999999	252.808672	314.964849	
269.999999	210.014563	268.333285	269.999999	228.291582	270.934990	269.999999	236.767599	311.806667	269.999999	252.940446	315.042160	
269.999999	209.941701	268.353196	269.999999	228.279020	270.929590	269.999999	236.774072	311.803433	269.999999	253.044879	315.103830	
269.999999	209.886365	268.368571	269.999999	228.254697	270.919145	269.999999	236.786620	311.797188	269.999999	253.124543	315.151111	
269.999999	209.846345	268.379828	269.999999	228.214906	270.902088	269.999999	236.807187	311.787016	269.999999	253.182348	315.185546	
269.999999	209.819304	268.387499	269.999999	228.156125	270.876960	269.999999	236.837659	311.772091	269.999999	253.221497	315.208927	
269.999999	209.802796	268.392209	269.999999	228.075062	270.842444	269.999999	236.879860	311.751709	269.999999	253.245434	315.223249	
269.999999	209.794275	268.394647	269.999999	227.968700	270.797396	269.999999	236.935542	311.725320	269.999999	253.257799	315.230654	
269.999999	209.791125	268.395550	269.999999	227.834340	270.740883	269.999999	237.006388	311.692559	269.999999	253.262372	315.233393	
269.999999	209.790675	268.395679	269.999999	227.669638	270.672206	269.999999	237.094006	311.653278	269.999999	253.263027	315.233786	
269.999999	209.774853	268.366573	269.999999	227.472640	270.590934	269.999999	237.199929	311.607573	269.999999	253.237075	315.192700	
269.999999	209.666197	268.166357	269.999999	227.241811	270.496920	269.999999	237.325606	311.555798	269.999999	253.058779	314.910510	
269.999999	209.382421	267.641617	269.999999	226.976059	270.390316	269.999999	237.472400	311.498584	269.999999	252.593709	314.174567	
269.999999	208.861971	266.673581	269.999999	226.674751	270.271583	269.999999	237.641575	311.436842	269.999999	251.744293	312.830240	
269.999999	208.072280	265.191885	269.999999	226.337724	270.141485	269.999999	237.834284	311.371752	269.999999	250.463828	310.803286	
269.999999	207.014389	263.182571	269.999999	225.965287	270.001085	269.999999	238.051552	311.304757	269.999999	248.759438	308.106426	
269.999999	205.722932	260.688749	269.999999	225.558220	269.851721	269.999999	238.294258	311.237529	269.999999	246.683516	304.828928	
269.999999	204.261612	257.803948	269.999999	225.117757	269.694984	269.999999	238.563110	311.171942	269.999999	244.318799	301.115556	
269.999999	202.715282	254.659719	269.999999	224.645569	269.532677	269.999999	238.858625	311.110026	269.999999	241.763198	297.142975	
269.999999	201.180235	251.409896	269.999999	224.143738	269.366781	269.999999	239.181101	311.053915	269.999999	239.117816	293.098650	
269.999999	199.754208	248.213986	269.999999	223.614724	269.199398	269.999999	239.530591	311.005796	269.999999	236.478613	289.163735	
269.999999	198.527195	245.221718	269.999999	223.061327	269.032708	269.999999	239.906884	310.967847	269.999999	233.930803	285.499710	
269.999999	197.573703	242.560099	269.999999	222.486638	268.868907	269.999999	240.309479	310.942173	269.999999	231.544925	282.238199	
269.999999	196.946790	240.323676	269.999999	221.893996	268.710156	269.999999	240.737571	310.930746	269.999999	229.373903	279.473575	
