453.000000	492.000000	375.000000
453.000000	493.000000	375.000000
453.000000	493.000000	376.000000
453.000000	494.000000	376.000000
453.000000	494.000000	376.000000
453.000000	494.000000	376.000000
453.000000	494.000000	376.000000
453.000000	494.000000	376.000000
453.000000	494.000000	376.000000
453.000000	494.000000	376.000000
453.000000	494.000000	376.000000
453.000000	494.000000	376.000000
453.000000	494.000000	375.000000
453.000000	492.000000	373.000000
453.000000	490.000000	370.000000
453.000000	486.000000	366.000000
453.000000	480.000000	359.000000
453.000000	473.000000	351.000000
453.000000	465.000000	342.000000
453.000000	456.000000	332.000000
453.000000	446.000000	322.000000
453.000000	436.000000	311.000000
453.000000	426.000000	301.000000
453.000000	416.000000	293.000000
453.000000	408.000000	285.000000
453.000000	400.000000	280.000000
453.000000	394.000000	275.000000
453.000000	388.000000	273.000000
453.000000	384.000000	271.000000
453.000000	380.000000	271.000000
453.000000	377.000000	271.000000
453.000000	373.000000	271.000000
453.000000	371.000000	272.000000
453.000000	369.000000	274.000000
453.000000	368.000000	277.000000
453.000000	369.000000	281.000000
453.000000	371.000000	287.000000
453.000000	375.000000	295.000000
453.000000	380.000000	304.000000
453.000000	386.000000	314.000000
453.000000	393.000000	324.000000
453.000000	400.000000	335.000000
453.000000	408.000000	345.000000
453.000000	414.000000	354.000000
453.000000	420.000000	362.000000
453.000000	425.000000	369.000000
453.000000	428.000000	374.000000
453.000000	431.000000	377.000000
453.000000	432.000000	378.000000
453.000000	432.000000	379.000000
453.000000	433.000000	379.000000
453.000000	433.000000	379.000000
453.000000	433.000000	379.000000
453.000000	433.000000	379.000000
453.000000	433.000000	379.000000
453.000000	433.000000	379.000000
453.000000	433.000000	379.000000
453.000000	433.000000	379.000000
453.000000	433.000000	379.000000
453.000000	434.000000	379.000000
453.000000	434.000000	379.000000
453.000000	435.000000	379.000000
453.000000	435.000000	378.000000
453.000000	436.000000	378.000000
453.000000	437.000000	378.000000
453.000000	438.000000	378.000000
453.000000	439.000000	378.000000
453.000000	440.000000	378.000000
453.000000	441.000000	377.000000
453.000000	442.000000	377.000000
453.000000	443.000000	377.000000
453.000000	445.000000	377.000000
453.000000	447.000000	376.000000
453.000000	448.000000	376.000000
453.000000	450.000000	376.000000
453.000000	452.000000	376.000000
453.000000	454.000000	376.000000
453.000000	456.000000	375.000000
453.000000	458.000000	375.000000
453.000000	460.000000	375.000000
453.000000	462.000000	375.000000
453.000000	464.000000	375.000000
453.000000	466.000000	375.000000
453.000000	468.000000	375.000000
453.000000	470.000000	375.000000
453.000000	472.000000	375.000000
453.000000	474.000000	375.000000
453.000000	476.000000	375.000000
453.000000	478.000000	375.000000
453.000000	480.000000	375.000000
453.000000	481.000000	375.000000
453.000000	483.000000	375.000000
453.000000	484.000000	375.000000
453.000000	486.000000	375.000000
453.000000	487.000000	375.000000
453.000000	488.000000	375.000000
453.000000	489.000000	375.000000
453.000000	490.000000	375.000000
453.000000	491.000000	375.000000
453.000000	492.000000	375.000000
