457.000000	500.000000	383.000000
457.000000	500.000000	383.000000
457.000000	500.000000	383.000000
457.000000	500.000000	383.000000
457.000000	500.000000	383.000000
457.000000	500.000000	383.000000
457.000000	499.000000	383.000000
457.000000	499.000000	383.000000
457.000000	499.000000	383.000000
457.000000	498.000000	383.000000
457.000000	498.000000	383.000000
457.000000	497.000000	383.000000
457.000000	497.000000	382.000000
457.000000	496.000000	382.000000
457.000000	495.000000	382.000000
457.000000	494.000000	382.000000
457.000000	493.000000	382.000000
457.000000	491.000000	382.000000
457.000000	490.000000	382.000000
457.000000	488.000000	382.000000
457.000000	487.000000	382.000000
457.000000	485.000000	382.000000
457.000000	483.000000	382.000000
457.000000	482.000000	382.000000
457.000000	480.000000	382.000000
457.000000	478.000000	382.000000
457.000000	476.000000	382.000000
457.000000	474.000000	382.000000
457.000000	472.000000	382.000000
457.000000	470.000000	382.000000
457.000000	467.000000	382.000000
457.000000	465.000000	382.000000
457.000000	463.000000	382.000000
457.000000	461.000000	383.000000
457.000000	460.000000	383.000000
457.000000	458.000000	383.000000
457.000000	456.000000	383.000000
457.000000	454.000000	383.000000
457.000000	452.000000	384.000000
457.000000	451.000000	384.000000
457.000000	449.000000	384.000000
457.000000	448.000000	384.000000
457.000000	447.000000	384.000000
457.000000	446.000000	385.000000
457.000000	444.000000	385.000000
457.000000	443.000000	385.000000
457.000000	443.000000	385.000000
457.000000	442.000000	385.000000
457.000000	441.000000	385.000000
457.000000	441.000000	386.000000
457.000000	440.000000	386.000000
457.000000	440.000000	386.000000
457.000000	439.000000	386.000000
457.000000	439.000000	386.000000
457.000000	439.000000	386.000000
457.000000	439.000000	386.000000
457.000000	439.000000	386.000000
457.000000	439.000000	386.000000
457.000000	439.000000	386.000000
457.000000	439.000000	386.000000
457.000000	439.000000	386.000000
457.000000	438.000000	386.000000
457.000000	438.000000	385.000000
457.000000	437.000000	384.000000
457.000000	434.000000	381.000000
457.000000	431.000000	376.000000
457.000000	426.000000	370.000000
457.000000	420.000000	362.000000
457.000000	414.000000	353.000000
457.000000	407.000000	343.000000
457.000000	399.000000	332.000000
457.000000	393.000000	322.000000
457.000000	386.000000	312.000000
457.000000	381.000000	303.000000
457.000000	378.000000	296.000000
457.000000	375.000000	290.000000
457.000000	375.000000	285.000000
457.000000	375.000000	282.000000
457.000000	377.000000	281.000000
457.000000	380.000000	280.000000
457.000000	383.000000	280.000000
457.000000	386.000000	280.000000
457.000000	390.000000	280.000000
457.000000	395.000000	281.000000
457.000000	400.000000	284.000000
457.000000	406.000000	288.000000
457.000000	414.000000	294.000000
457.000000	422.000000	301.000000
457.000000	432.000000	310.000000
457.000000	442.000000	319.000000
457.000000	452.000000	329.000000
457.000000	461.000000	340.000000
457.000000	471.000000	350.000000
457.000000	479.000000	359.000000
457.000000	486.000000	367.000000
457.000000	491.000000	373.000000
457.000000	495.000000	377.000000
457.000000	498.000000	380.000000
457.000000	499.000000	382.000000
457.000000	500.000000	383.000000
